日期,收盘,开盘,高,低,交易量,涨跌幅
2021年5月12日,"61,529.14","61,320.37","62,501.49","61,320.37",93.80M,0.34%
2021年5月11日,"61,320.37","62,389.39","62,389.39","61,056.62",108.73M,-1.71%
2021年5月10日,"62,389.39","62,573.36","63,236.16","62,386.88",117.28M,-0.29%
2021年5月7日,"62,573.36","61,705.88","62,716.94","61,698.95",129.57M,1.41%
2021年5月6日,"61,705.88","61,536.47","61,796.05","61,172.16",139.93M,0.28%
2021年5月5日,"61,536.47","60,376.47","61,598.40","60,376.47",126.43M,1.77%
2021年5月4日,"60,466.82","60,769.69","61,378.29","60,184.29",-,-0.50%
2021年5月3日,"60,769.69","61,096.37","61,278.15","60,490.78",91.39M,-0.53%
2021年4月30日,"61,096.37","61,508.38","61,556.30","60,818.38",183.55M,-0.67%
2021年4月29日,"61,508.38","61,838.56","62,286.20","61,468.34",116.27M,-0.53%
2021年4月28日,"61,838.56","61,716.82","62,101.46","61,502.72",105.70M,0.20%
2021年4月26日,"61,716.82","61,478.76","61,752.09","61,397.05",72.26M,0.39%
2021年4月23日,"61,478.76","61,182.94","61,503.12","61,011.63",94.72M,0.48%
2021年4月22日,"61,182.94","61,399.26","61,645.79","60,992.11",92.35M,-0.35%
2021年4月21日,"61,399.26","61,116.77","61,493.83","60,709.04",110.56M,0.46%
2021年4月20日,"61,116.77","62,325.85","62,348.52","61,064.63",112.16M,-1.94%
2021年4月19日,"62,325.85","62,898.13","63,004.45","62,319.63",82.77M,-0.91%
2021年4月16日,"62,898.13","62,080.02","62,954.33","62,037.84",115.08M,1.32%
2021年4月15日,"62,080.02","62,084.39","62,375.26","61,936.44",119.06M,-0.01%
2021年4月14日,"62,084.39","61,382.99","62,162.28","61,377.89",144.02M,1.14%
2021年4月13日,"61,382.99","60,672.56","61,476.96","60,604.07",113.22M,1.17%
2021年4月12日,"60,672.56","61,458.47","61,458.47","60,535.01",103.88M,-1.28%
2021年4月9日,"61,458.47","61,303.19","61,529.54","61,133.11",86.07M,0.25%
2021年4月8日,"61,303.19","61,409.52","62,238.22","61,201.78",113.46M,-0.17%
2021年4月7日,"61,409.52","62,372.24","62,463.34","61,296.40",129.05M,-1.54%
2021年4月6日,"62,372.24","61,590.24","62,402.52","61,590.24",86.35M,1.27%
2021年4月1日,"61,590.24","60,881.15","61,890.23","60,847.03",143.39M,1.16%
2021年3月31日,"60,881.15","61,589.91","61,635.78","60,769.36",121.31M,-1.15%
2021年3月30日,"61,589.91","61,443.90","61,696.83","61,098.12",122.69M,0.24%
2021年3月29日,"61,443.90","61,244.27","61,765.44","60,979.38",117.33M,0.33%
2021年3月26日,"61,244.27","59,278.89","61,288.26","59,278.89",128.59M,3.32%
2021年3月25日,"59,278.89","59,768.81","59,892.25","58,980.48",146.31M,-0.82%
2021年3月24日,"59,768.81","59,793.26","59,943.96","58,810.62",138.42M,-0.04%
2021年3月23日,"59,793.26","60,313.40","60,328.29","59,657.69",169.56M,-0.86%
2021年3月19日,"60,313.40","61,050.33","61,056.44","59,987.65",245.76M,-1.21%
2021年3月18日,"61,050.33","60,810.17","61,795.87","60,810.17",339.53M,0.39%
2021年3月17日,"60,810.17","61,623.63","61,729.03","60,591.79",137.73M,-1.32%
2021年3月16日,"61,623.63","61,921.05","62,167.47","61,371.90",136.55M,-0.48%
2021年3月15日,"61,921.05","62,587.78","62,587.78","61,901.38",132.93M,-1.07%
2021年3月12日,"62,587.78","63,187.54","63,187.54","62,079.26",145.71M,-0.95%
2021年3月11日,"63,187.54","62,886.16","63,320.75","62,854.53",132.14M,0.48%
2021年3月10日,"62,886.16","63,098.33","63,098.33","62,415.47",116.35M,-0.34%
2021年3月9日,"63,098.33","62,910.60","63,487.75","62,493.77",136.52M,0.30%
2021年3月8日,"62,910.60","62,788.64","62,991.41","62,398.83",131.90M,0.19%
2021年3月5日,"62,788.64","62,250.03","62,981.87","62,038.76",102.05M,0.87%
2021年3月4日,"62,250.03","62,861.62","62,934.93","62,118.90",115.99M,-0.97%
2021年3月3日,"62,861.62","63,104.70","63,962.53","62,736.44",104.86M,-0.39%
2021年3月2日,"63,104.70","62,107.04","63,121.67","61,847.54",112.98M,1.61%
2021年3月1日,"62,107.04","60,754.30","62,410.78","60,754.30",106.79M,2.23%
2021年2月26日,"60,754.30","62,063.35","62,063.35","60,441.51",255.11M,-2.11%
2021年2月25日,"62,063.35","60,747.41","62,152.19","60,747.41",145.92M,2.17%
2021年2月24日,"60,747.41","60,493.97","61,464.77","60,274.14",130.63M,0.42%
2021年2月23日,"60,493.97","61,903.64","62,236.72","60,332.78",122.83M,-2.28%
2021年2月22日,"61,903.64","62,105.24","62,188.71","61,695.33",110.45M,-0.32%
