Date,Price,Open,High,Low,Vol.,Change %
2019-09-20,"1,002.37","1,006.41","1,009.64",999.33,1.61B,-0.10%
2019-09-19,"1,003.39","1,020.97","1,021.42","1,000.31",1.47B,-1.56%
2019-09-18,"1,019.30","1,014.71","1,020.95","1,006.00",1.44B,0.48%
2019-09-17,"1,014.47","1,026.59","1,026.63","1,009.77",1.64B,-1.11%
2019-09-16,"1,025.90","1,025.52","1,033.21","1,022.46",1.40B,-0.47%
2019-09-13,"1,030.72","1,027.07","1,032.58","1,023.09",1.33B,0.61%
2019-09-12,"1,024.47","1,023.12","1,030.09","1,017.46",1.66B,0.52%
2019-09-11,"1,019.22","1,015.98","1,021.88","1,013.53",1.46B,0.70%
2019-09-10,"1,012.13","1,006.14","1,014.10","1,003.36",1.66B,0.60%
2019-09-09,"1,006.05",998.37,"1,011.65",998.37,1.52B,1.63%
2019-09-06,989.87,"1,001.66","1,004.02",989.36,1.47B,-1.29%
2019-09-05,"1,002.78","1,006.18","1,008.77",998.15,1.82B,0.20%
2019-09-04,"1,000.77",996.57,"1,002.41",992.89,1.82B,1.27%
2019-09-03,988.26,983.13,994.75,979.57,1.85B,0.49%
2019-09-02,983.43,967.38,986.31,967.38,1.39B,1.68%
2019-08-29,967.18,961.3,972.57,957.82,1.18B,0.84%
2019-08-28,959.08,964.93,965.97,952.91,1.24B,-0.13%
2019-08-27,960.3,973.51,973.51,959.18,1.20B,-1.10%
2019-08-26,971.01,956.49,974.48,956.49,1.02B,-0.05%
2019-08-23,971.49,956.88,974.04,952.71,1.10B,1.84%
2019-08-22,953.94,957.3,961.17,943.49,1.09B,-0.13%
2019-08-21,955.22,961.64,964.53,952.62,1.08B,-0.53%
2019-08-20,960.32,954.62,965.83,953.14,1.09B,0.78%
2019-08-19,952.86,965.01,967.32,950.99,1.04B,-0.47%
2019-08-16,957.34,971.99,975.72,957.31,1.09B,-0.87%
2019-08-15,965.79,985.04,985.31,965.08,1.11B,-2.84%
2019-08-09,994.05,992.89,998.75,987.78,1.01B,0.20%
2019-08-08,992.08,991.25,993.32,978.52,1.14B,1.17%
2019-08-07,980.56,"1,000.29","1,001.78",977.23,1.21B,-1.53%
2019-08-06,995.84,989.84,"1,000.58",988.23,940.90M,0.92%
2019-08-05,986.73,994.07,999.81,985.04,957.93M,-1.01%
2019-08-02,996.79,"1,015.08","1,017.07",996.3,970.54M,-2.18%
2019-08-01,"1,019.00","1,013.42","1,021.83","1,010.93",1.04B,-0.18%
2019-07-31,"1,020.82","1,030.59","1,030.66","1,015.40",1.13B,-0.59%
2019-07-30,"1,026.86","1,035.19","1,035.53","1,019.70",1.15B,-0.66%
2019-07-29,"1,033.73","1,031.47","1,035.26","1,025.24",944.13M,0.52%
2019-07-26,"1,028.37","1,022.72","1,032.59","1,015.46",1.07B,0.78%
2019-07-25,"1,020.45","1,036.76","1,041.54","1,016.05",1.64B,-1.36%
2019-07-24,"1,034.57","1,028.10","1,034.57","1,017.69",1.25B,0.88%
2019-07-23,"1,025.56","1,012.24","1,029.17","1,010.87",1.28B,1.45%
2019-07-22,"1,010.89","1,018.12","1,021.47","1,008.47",1.02B,-0.75%
2019-07-19,"1,018.49","1,023.82","1,028.82","1,016.65",1.44B,0.28%
2019-07-18,"1,015.66",997.17,"1,018.45",993.88,1.38B,1.76%
2019-07-17,998.06,984.22,999.2,980.39,1.20B,1.81%
2019-07-16,980.28,978.6,987.53,976.34,1.01B,0.96%
2019-07-12,970.98,994.61,998.71,968.55,1.31B,-2.32%
2019-07-11,994.06,994.28,997.26,989.33,1.12B,0.83%
2019-07-10,985.85,968.41,986.99,962.71,1.42B,1.83%
2019-07-09,968.11,987.25,991.15,967.84,1.44B,-1.91%
2019-07-08,986.95,981.06,991,978.91,1.26B,-0.94%
2019-07-05,996.35,994.28,"1,004.47",992.62,1.38B,0.25%
2019-07-04,993.82,997.31,"1,000.09",985.27,1.06B,0.02%
2019-07-03,993.63,"1,004.53","1,005.01",991.43,1.29B,-0.84%
2019-07-02,"1,002.01",998.18,"1,003.42",991.79,1.57B,0.47%
2019-07-01,997.36,986.63,999.71,983.74,1.79B,3.37%
2019-06-28,964.85,958.21,966.5,955.32,993.99M,0.95%
2019-06-27,955.73,952.56,959.9,952.56,1.15B,0.78%
2019-06-26,948.31,955.34,958.48,945.19,1.01B,-0.62%
2019-06-25,954.21,950.66,959.94,946.19,1.24B,0.25%
2019-06-24,951.82,960.39,962.12,948.98,1.23B,1.23%
2019-06-21,940.22,940.34,943.78,930.25,1.12B,-0.14%
2019-06-20,941.58,952.27,959.55,940.38,1.82B,-0.09%
2019-06-19,942.44,940.07,947.74,933.17,1.42B,0.03%
2019-06-18,942.19,923.1,942.52,920.83,1.33B,2.13%
2019-06-17,922.5,904.76,925.65,903.92,1.20B,1.61%
2019-06-14,907.87,908.43,913.23,900.24,999.98M,0.32%
2019-06-13,905.01,921.73,921.73,905.01,1.11B,-2.27%
2019-06-12,926.06,927.37,936.14,924.02,1.17B,-0.24%
2019-06-11,928.26,943.4,945.89,926.54,1.32B,-1.36%
2019-06-10,941.03,937.62,944.48,930.14,1.43B,0.31%
2019-06-07,938.09,905.66,938.09,902.96,1.01B,3.83%
2019-06-03,903.46,903.36,908.67,898.2,348.58M,-0.27%
2019-05-31,905.9,898.25,905.9,889.75,1.02B,0.64%
2019-05-30,900.12,880.32,900.12,880.32,1.31B,3.24%
2019-05-29,871.86,869.33,877.69,865.59,1.00B,0.47%
2019-05-28,867.78,861,877.29,861,1.21B,1.44%
2019-05-27,855.45,865.06,869.45,853.1,861.08M,-0.61%
2019-05-24,860.72,849.89,864.96,849.86,1.29B,1.74%
2019-05-23,845.96,835.35,847.12,835.35,1.01B,1.10%
2019-05-22,836.75,850.42,855.8,836.75,1.08B,-1.92%
2019-05-21,853.1,869.43,871.54,849.77,1.15B,-1.68%
2019-05-20,867.71,868.95,871.16,865.21,1.01B,-0.03%
2019-05-17,867.96,869.45,875.19,865.52,1.12B,-0.47%
2019-05-16,872.04,876.64,885.3,870.88,1.18B,-0.20%
2019-05-15,873.8,880.7,881.16,860.43,1.12B,-0.73%
2019-05-14,880.23,866.15,880.23,860.44,1.35B,2.02%
2019-05-13,862.83,886.29,887.41,854.47,1.43B,-2.54%
2019-05-10,885.33,894.8,898.55,883.16,1.10B,-0.17%
2019-05-09,886.86,903.12,906.97,886.48,1.09B,-1.76%
2019-05-08,902.72,907.68,916.01,897.34,1.27B,-1.32%
2019-05-07,914.82,908.01,919.27,906.98,1.23B,-1.61%
2019-05-06,929.82,930.26,930.76,915.41,1.13B,-1.03%
2019-05-03,939.46,942.45,943.96,934.76,918.38M,-0.25%
2019-05-02,941.79,957.3,960.5,939.2,1.19B,-1.30%
2019-04-30,954.16,947.36,957.3,947.36,1.34B,0.93%
2019-04-29,945.35,950.4,951.14,942.37,1.09B,-0.26%
2019-04-26,947.83,948.87,951.45,940.46,963.66M,0.30%
2019-04-25,944.99,963.51,964.57,938.92,1.23B,-1.71%
2019-04-24,961.42,958.21,965.37,958.21,1.12B,0.20%
2019-04-22,959.53,963.9,964.52,958.99,715.48M,-0.94%
2019-04-19,968.61,970.82,972.93,967.37,573.04M,-0.03%
2019-04-18,968.86,979.12,979.12,966.24,1.13B,-1.34%
2019-04-17,982.03,973.47,986.62,972.98,1.19B,1.44%
2019-04-16,968.09,956.77,971.02,956.77,1.07B,1.70%
2019-04-15,951.92,957.6,965.31,951.92,765.38M,-0.82%
2019-04-12,959.77,957.22,961.68,950.28,867.64M,-0.10%
2019-04-11,960.73,972.27,975.31,960.22,1.05B,-0.97%
2019-04-10,970.15,984.05,984.56,969.12,1.21B,-1.14%
2019-04-09,981.35,979.57,987.48,974.97,1.28B,1.19%
2019-04-08,969.78,989.79,990.77,967.36,1.10B,-1.83%
2019-04-05,987.83,989.63,992.14,974.22,1.45B,0.45%
2019-04-04,983.37,944.78,983.37,942.97,1.50B,4.13%
2019-04-03,944.41,941.59,948.91,940.41,1.08B,0.97%
2019-04-02,935.33,936.35,953.52,931.32,1.24B,-0.60%
2019-04-01,941.01,939.08,951.18,918.64,1.61B,0.34%
2019-03-29,937.84,924.99,942.47,919.04,1.28B,1.81%
2019-03-28,921.2,911.82,937.44,907.77,2.04B,0.29%
2019-03-27,918.55,978.21,979.98,905.24,2.01B,-5.67%
2019-03-26,973.79,999.9,"1,002.60",971.54,1.46B,-1.96%
2019-03-25,993.26,"1,000.27","1,003.82",983.67,1.63B,-0.51%
2019-03-22,998.35,"1,036.53","1,037.56",996.52,1.79B,-3.46%
2019-03-21,"1,034.08","1,038.36","1,042.48","1,025.34",1.55B,0.09%
2019-03-20,"1,033.10","1,048.07","1,050.99","1,031.81",1.85B,-1.48%
2019-03-19,"1,048.62","1,046.64","1,059.29","1,041.54",1.67B,0.26%
2019-03-18,"1,045.95","1,037.85","1,048.83","1,037.85",1.41B,1.25%
2019-03-15,"1,033.04","1,028.91","1,033.80","1,026.44",1.51B,0.85%
2019-03-14,"1,024.32","1,022.98","1,027.86","1,020.10",1.22B,0.23%
2019-03-13,"1,021.97","1,018.21","1,025.32","1,011.43",1.22B,0.47%
2019-03-12,"1,017.21","1,014.65","1,020.69","1,009.19",1.17B,0.86%
2019-03-11,"1,008.50","1,018.87","1,023.43","1,006.52",1.10B,-0.68%
2019-03-08,"1,015.38","1,023.37","1,024.64","1,008.74",1.17B,-0.73%
2019-03-07,"1,022.83","1,038.54","1,041.94","1,022.64",1.53B,-1.13%
2019-03-06,"1,034.53","1,040.26","1,048.67","1,033.65",1.55B,-0.27%
2019-03-05,"1,037.31","1,039.34","1,048.32","1,034.60",2.01B,-0.44%
2019-03-04,"1,041.93","1,035.64","1,046.17","1,034.75",1.34B,0.90%
2019-03-01,"1,032.67","1,046.90","1,048.33","1,029.57",1.39B,-1.21%
2019-02-28,"1,045.30","1,042.48","1,050.70","1,041.28",1.33B,0.37%
2019-02-27,"1,041.41","1,051.17","1,052.69","1,041.17",1.55B,-0.90%
2019-02-26,"1,050.82","1,042.61","1,050.82","1,039.42",1.52B,0.72%
2019-02-25,"1,043.30","1,038.75","1,051.46","1,038.75",1.71B,1.11%
2019-02-22,"1,031.86","1,028.40","1,034.68","1,026.12",1.19B,0.68%
2019-02-21,"1,024.94","1,020.34","1,028.93","1,016.95",1.07B,0.51%
2019-02-20,"1,019.71","1,019.90","1,025.43","1,016.18",1.12B,0.23%
2019-02-19,"1,017.42","1,018.45","1,019.79","1,007.13",1.18B,0.01%
2019-02-18,"1,017.29","1,028.67","1,031.31","1,017.29",1.26B,-0.96%
2019-02-15,"1,027.15","1,020.71","1,029.78","1,011.87",1.30B,0.57%
2019-02-14,"1,021.30","1,019.24","1,026.17","1,007.50",1.64B,0.48%
2019-02-13,"1,016.46","1,043.39","1,044.55","1,016.46",1.55B,-2.04%
2019-02-12,"1,037.62","1,046.53","1,049.77","1,033.65",1.45B,-0.61%
2019-02-11,"1,043.95","1,032.88","1,046.57","1,032.80",1.30B,1.90%
2019-02-08,"1,024.52","1,024.95","1,027.42","1,021.19",1.10B,-0.32%
2019-02-07,"1,027.84","1,027.53","1,029.37","1,019.45",1.42B,0.19%
2019-02-06,"1,025.84","1,028.99","1,030.89","1,016.20",1.46B,0.13%
2019-02-05,"1,024.48","1,027.65","1,038.52","1,017.56",1.54B,0.19%
2019-02-04,"1,022.55","1,030.78","1,035.54","1,019.89",1.11B,-0.66%
2019-02-01,"1,029.37","1,040.61","1,043.72","1,026.48",1.43B,-1.09%
2019-01-31,"1,040.74","1,054.78","1,059.30","1,034.09",1.88B,-0.11%
2019-01-30,"1,041.89","1,041.54","1,047.93","1,035.50",1.64B,0.09%
2019-01-29,"1,040.98","1,013.59","1,040.98","1,010.77",1.54B,2.77%
2019-01-28,"1,012.90","1,018.23","1,028.07","1,012.40",1.28B,-0.50%
2019-01-25,"1,018.01","1,021.23","1,023.20","1,012.00",1.35B,0.03%
2019-01-24,"1,017.74","1,004.54","1,017.74","1,003.15",1.60B,1.63%
2019-01-23,"1,001.41",997.38,"1,004.88",990.6,1.52B,0.47%
2019-01-22,996.77,979.91,996.77,978.56,1.62B,1.76%
2019-01-21,979.55,986.27,998.29,976.35,1.56B,-0.51%
2019-01-18,984.55,971.93,986.62,970.46,1.44B,1.69%
2019-01-17,968.17,955,973.55,951.61,1.85B,1.47%
2019-01-16,954.11,933.65,954.41,930.23,1.67B,2.40%
2019-01-15,931.73,926.28,933.03,924.78,1.29B,1.22%
2019-01-14,920.54,908.25,920.54,903.88,937.27M,0.40%
2019-01-11,916.87,915.03,920.28,912.63,912.42M,0.54%
2019-01-10,911.96,912.26,918.46,906.95,1.02B,0.04%
2019-01-09,911.57,910.32,914.19,905.91,1.13B,0.51%
2019-01-08,906.97,902.48,907.76,893.62,981.65M,0.83%
2019-01-07,899.51,894.45,902.28,892.81,971.55M,1.26%
2019-01-04,888.31,878.94,891.21,878.94,918.29M,1.64%
2019-01-03,873.99,883.76,895.45,873.99,959.78M,-1.65%
2019-01-02,888.65,909.86,909.86,886.5,771.04M,-2.64%
2018-12-31,912.7,906.75,913.38,903.24,616.24M,0.92%
2018-12-28,904.35,911.74,914.95,901.07,648.65M,-0.59%
2018-12-27,909.75,917.93,919.12,907.63,714.55M,-0.03%
2018-12-26,910.02,911.21,913.94,906.87,457.08M,0.19%
2018-12-25,908.3,909.8,912.06,904.7,447.85M,-0.76%
2018-12-24,915.27,921.39,924.36,915.16,721.91M,-0.36%
2018-12-21,918.61,917.78,922.22,909.16,1.17B,0.01%
2018-12-20,918.54,918.64,924.25,913.32,1.12B,-0.76%
2018-12-19,925.53,913.16,925.83,910.88,1.20B,1.62%
2018-12-18,910.74,896.95,910.74,895.67,1.03B,1.24%
2018-12-17,899.62,905.96,909.95,899.33,779.30M,-0.63%
2018-12-14,905.29,910.72,912.01,893.38,1.04B,-0.94%
2018-12-13,913.87,905.19,914.43,904.32,928.92M,1.48%
2018-12-12,900.51,921.36,923.27,899.57,1.30B,-1.91%
2018-12-11,918.01,924.5,927.04,916.1,1.03B,-0.46%
2018-12-10,922.27,932.46,934.54,922.18,846.93M,-1.57%
2018-12-07,936.99,935.21,938.07,931.49,998.48M,0.94%
2018-12-06,928.27,935.07,938.67,923.75,1.16B,-1.22%
2018-12-05,939.7,930.48,941.98,928.48,1.18B,0.10%
2018-12-04,938.8,946.5,955.5,935.3,1.39B,-1.15%
2018-12-03,949.74,963.67,968.3,949.74,1.45B,-0.46%
2018-11-30,954.16,951.64,954.16,945.28,1.65B,0.30%
2018-11-29,951.26,949.63,955.45,948.27,1.20B,1.12%
2018-11-28,940.71,937.56,946.73,937.56,1.26B,0.59%
2018-11-27,935.17,939.05,941.04,930.43,1.26B,-0.47%
2018-11-26,939.62,935.22,944.36,934.55,1.42B,1.03%
2018-11-23,930.03,925.82,930.03,920.29,828.98M,0.40%
2018-11-22,926.29,927.43,929.4,918.83,902.86M,-0.09%
2018-11-21,927.08,920.22,927.08,915.59,1.20B,1.11%
2018-11-20,916.86,942.8,943.92,915.46,1.62B,-3.05%
2018-11-19,945.71,935.68,946.03,935.68,1.18B,1.02%
2018-11-16,936.16,937.86,943.08,927.44,994.15M,0.34%
2018-11-15,932.97,935.23,940.02,926.95,1.33B,0.01%
2018-11-14,932.87,925.31,936.91,919.46,1.39B,0.62%
2018-11-13,927.09,915.32,930.95,912.98,1.19B,1.38%
2018-11-12,914.45,930.06,936.95,914.45,955.59M,-1.50%
2018-11-09,928.39,932.98,936.98,921.27,1.21B,-0.71%
2018-11-08,935.06,955.22,956.42,932.58,1.30B,-2.08%
2018-11-07,954.93,946.48,960.47,942.62,1.26B,0.81%
2018-11-06,947.28,961.47,962.82,941.64,1.36B,-1.27%
2018-11-05,959.48,945.24,959.48,938.13,1.41B,1.94%
2018-11-02,941.23,924.78,945.71,924.78,1.50B,1.88%
2018-11-01,923.87,902.54,924.41,899.5,1.17B,2.42%
2018-10-31,902.01,904.45,919.27,892.78,1.38B,0.22%
2018-10-30,900,908.84,913.87,885.64,1.21B,-0.60%
2018-10-26,905.42,939.73,940.36,905.42,1.07B,-3.42%
2018-10-25,937.48,922.72,937.66,919.58,1.06B,1.14%
2018-10-24,926.92,938.88,941.59,926.92,993.47M,-0.83%
2018-10-23,934.69,940.8,944.43,923.45,1.25B,-1.28%
2018-10-22,946.82,972.16,974.06,946.82,1.07B,-1.84%
2018-10-19,964.55,978.2,979.33,963.35,1.17B,-1.03%
2018-10-18,974.54,989.88,991.73,971.91,1.28B,-1.55%
2018-10-17,989.91,992.23,995.54,980.7,1.60B,0.53%
2018-10-16,984.66,985.74,992.24,979.07,1.51B,-0.17%
2018-10-15,986.31,973.47,990.38,973.47,1.86B,2.04%
2018-10-12,966.57,956.95,971.69,933.89,1.84B,2.01%
2018-10-11,947.48,939.25,951.17,934.8,1.37B,0.33%
2018-10-10,944.41,970.7,971.69,944.41,1.45B,-2.37%
2018-10-09,967.32,964.51,971,955.37,1.54B,0.67%
2018-10-08,960.87,941.32,962.32,938.17,1.41B,1.27%
2018-10-05,948.83,943.55,950.26,931.69,1.26B,0.41%
2018-10-04,944.97,970.43,970.72,944.97,1.29B,-2.77%
2018-10-03,971.88,982.05,986.99,969.45,1.30B,-0.99%
2018-10-02,981.61,984.28,987.14,973.74,1.29B,-0.38%
2018-10-01,985.37,"1,000.75","1,006.47",985.37,1.69B,-1.42%
2018-09-28,999.57,"1,004.27","1,004.73",991.74,2.02B,-0.34%
2018-09-27,"1,002.99",990.84,"1,006.38",989.34,1.95B,1.16%
2018-09-26,991.49,995.12,997.73,981.48,1.16B,-0.14%
2018-09-25,992.92,"1,000.97","1,001.81",986.36,1.74B,-0.26%
2018-09-24,995.47,982.84,995.62,977.82,1.87B,1.59%
2018-09-21,979.88,965.99,979.88,965.99,1.28B,1.94%
2018-09-20,961.21,970.14,973.88,955.23,2.19B,-0.50%
2018-09-19,966.04,954.8,967.23,952.72,1.83B,1.81%
2018-09-18,948.87,947.36,953.75,945.38,1.26B,0.57%
2018-09-17,943.48,944.77,951.05,937.9,1.27B,-0.43%
2018-09-14,947.6,953.2,962.99,943.77,1.55B,0.36%
2018-09-13,944.19,922.58,946.1,912.06,1.60B,2.38%
2018-09-12,922.27,928.36,935.53,919.24,1.08B,-0.18%
2018-09-11,923.89,918.74,927.48,914.5,878.74M,0.75%
2018-09-10,916.98,935.33,936.63,916.98,918.61M,-1.69%
2018-09-07,932.74,931.71,936.76,925.39,912.89M,0.55%
2018-09-06,927.63,931.22,941.66,927.63,775.44M,-0.03%
2018-09-05,927.91,931,937.19,923.71,999.32M,-0.43%
2018-09-04,931.89,942.54,945.89,929.15,868.92M,-0.77%
2018-09-03,939.16,922.91,946.56,922.06,1.04B,1.29%
2018-08-31,927.23,934.5,936.58,921.33,960.91M,-0.60%
2018-08-29,932.81,933.17,942.8,927.6,1.08B,-0.62%
2018-08-28,938.67,912.75,939.75,909.92,1.25B,2.83%
2018-08-27,912.84,909.21,912.84,899.99,928.99M,1.22%
2018-08-20,901.86,889.85,904.76,889.39,388.95M,1.64%
2018-08-17,887.35,866.02,887.64,846.54,1.33B,1.83%
2018-08-16,871.43,914.93,915.69,871.43,1.53B,-3.46%
2018-08-15,902.63,950.41,952.45,901.32,1.70B,-3.38%
2018-08-14,934.19,946.89,952.99,928.1,1.82B,0.79%
2018-08-13,926.85,938.7,938.7,884.33,2.59B,-2.38%
2018-08-10,949.4,956.03,978.1,885.98,2.35B,-2.31%
2018-08-09,971.85,956.62,987.44,954.09,2.25B,0.22%
2018-08-08,969.74,963.27,972.6,959.7,1.30B,0.85%
2018-08-07,961.61,945.85,964.21,943.69,1.43B,2.11%
2018-08-06,941.74,952.9,955.01,935.68,1.16B,-1.50%
2018-08-03,956.1,944.83,960.64,944.83,1.25B,1.13%
2018-08-02,945.43,955.18,955.18,941.53,1.14B,-2.74%
2018-08-01,972.11,971.22,974.1,962.45,1.10B,0.27%
2018-07-31,969.52,959.42,972.32,957.94,1.24B,0.83%
2018-07-30,961.58,953.4,962.69,949.21,1.06B,0.60%
2018-07-27,955.85,949.03,959.77,944.45,1.20B,0.81%
2018-07-26,948.17,957.76,966.81,935.37,1.68B,-0.58%
2018-07-25,953.69,923.82,957.64,921.65,1.62B,3.51%
2018-07-24,921.34,955.24,955.68,917.23,1.48B,-3.33%
2018-07-23,953.05,941.73,960.36,941.73,1.12B,1.30%
2018-07-20,940.82,932.69,941.69,927.87,1.04B,1.16%
2018-07-19,930.03,927.52,932.96,921.93,1.16B,0.74%
2018-07-18,923.22,917.22,924.56,904.21,1.54B,0.76%
2018-07-17,916.3,898.18,916.38,897.68,1.34B,2.10%
2018-07-16,897.44,906.83,910.44,891.66,1.11B,-0.17%
2018-07-13,898.98,899.99,910.21,893.17,1.00B,0.37%
2018-07-12,895.71,917.29,924.66,881.69,1.91B,-1.88%
2018-07-11,912.89,952.82,952.82,912.16,1.79B,-5.18%
2018-07-10,962.75,976.51,984.66,958.51,1.59B,-3.00%
2018-07-09,992.53,995.96,"1,008.08",987.33,1.38B,0.53%
2018-07-06,987.34,993.01,998.06,981.1,1.16B,-0.37%
2018-07-05,990.97,975.6,992.65,975.6,1.31B,1.92%
2018-07-04,972.3,967.96,974.55,963.92,817.84M,0.66%
2018-07-03,965.88,970.28,974.46,964.5,942.95M,-0.19%
2018-07-02,967.73,960.94,972.67,956.55,978.21M,0.26%
2018-06-29,965.2,968.27,975,962.3,1.01B,0.30%
2018-06-28,962.27,958.07,969.93,954.87,1.21B,0.28%
2018-06-27,959.55,944.33,961.87,942.93,1.39B,1.64%
2018-06-26,944.08,940.78,951.01,938.08,1.08B,0.43%
2018-06-25,940.08,992.56,993.94,933.65,1.36B,-1.92%
2018-06-22,958.52,955.17,961.87,944.51,737.52M,0.84%
2018-06-21,950.57,945.9,953.98,943.24,822.43M,0.53%
2018-06-20,945.52,942.96,952.47,937.19,909.91M,0.12%
2018-06-19,944.37,925.98,947.43,922.89,954.06M,1.50%
2018-06-18,930.43,942.36,942.36,927.21,699.64M,-1.58%
2018-06-14,945.41,932.96,954.06,927.51,478.60M,1.11%
2018-06-13,935.05,948.26,956.09,933.37,857.53M,-1.89%
2018-06-12,953.07,964.74,967.83,949.51,905.89M,-1.40%
2018-06-11,966.61,959.22,971.87,933.97,1.20B,0.82%
2018-06-08,958.76,981.91,981.91,956.25,1.07B,-2.79%
2018-06-07,986.24,964.42,987.95,960.7,1.20B,2.03%
2018-06-06,966.58,982.7,983.62,951.26,1.12B,-1.19%
2018-06-05,978.23,996,999.09,976.65,859.75M,-1.44%
2018-06-04,992.5,992.64,"1,005.10",989.38,917.68M,0.08%
2018-06-01,991.71,"1,007.07","1,007.93",979.91,1.32B,-1.47%
2018-05-31,"1,006.52","1,042.64","1,043.75","1,005.80",1.29B,-3.10%
2018-05-30,"1,038.69","1,049.79","1,057.85","1,036.39",1.12B,-1.18%
2018-05-29,"1,051.13","1,059.30","1,059.30","1,042.87",925.31M,-1.33%
2018-05-28,"1,065.25","1,044.81","1,065.25","1,044.16",977.40M,3.22%
2018-05-25,"1,032.00","1,017.86","1,033.49","1,013.22",1.00B,2.04%
2018-05-24,"1,011.38","1,030.27","1,037.59","1,008.89",1.26B,-0.74%
2018-05-23,"1,018.92","1,028.06","1,034.90","1,014.20",1.10B,-1.39%
2018-05-22,"1,033.28","1,027.18","1,037.70","1,022.62",1.03B,1.05%
2018-05-21,"1,022.58","1,021.67","1,033.18","1,018.93",811.86M,-0.15%
2018-05-18,"1,024.10","1,020.33","1,028.85","1,018.87",783.93M,0.53%
2018-05-17,"1,018.69","1,026.11","1,027.14","1,015.61",932.75M,-0.28%
2018-05-16,"1,021.58","1,016.12","1,027.95","1,006.55",1.05B,0.61%
2018-05-15,"1,015.40","1,022.65","1,030.27","1,012.21",1.05B,-1.77%
2018-05-14,"1,033.70","1,017.38","1,037.63","1,015.65",854.86M,1.49%
2018-05-11,"1,018.52","1,024.68","1,028.77","1,012.33",942.02M,-0.52%
2018-05-10,"1,023.81","1,012.37","1,023.81",993.18,1.10B,1.59%
2018-05-09,"1,007.81",987.27,"1,016.47",978.49,1.26B,1.43%
2018-05-08,993.64,"1,013.55","1,015.37",989.04,1.18B,-1.49%
2018-05-07,"1,008.66","1,025.75","1,027.60","1,005.99",813.33M,-1.69%
2018-05-04,"1,025.99","1,027.94","1,034.26","1,015.49",1.14B,-0.30%
2018-05-03,"1,029.09","1,047.35","1,049.15","1,026.30",1.11B,-1.74%
2018-05-02,"1,047.26","1,048.15","1,053.32","1,029.34",1.13B,0.42%
2018-04-30,"1,042.83","1,079.40","1,081.71","1,037.50",925.42M,-3.10%
2018-04-27,"1,076.14","1,072.29","1,082.00","1,066.70",923.58M,0.56%
2018-04-26,"1,070.15","1,078.92","1,082.25","1,062.78",915.27M,-0.36%
2018-04-25,"1,074.01","1,103.76","1,105.21","1,067.61",1.19B,-2.42%
2018-04-24,"1,100.59","1,106.30","1,108.51","1,097.87",883.35M,-0.79%
2018-04-20,"1,109.32","1,119.57","1,119.73","1,106.78",969.76M,-1.06%
2018-04-19,"1,121.22","1,121.12","1,124.07","1,115.97",1.13B,0.02%
2018-04-18,"1,120.99","1,086.18","1,120.99","1,074.39",1.55B,3.08%
2018-04-17,"1,087.45","1,114.52","1,116.21","1,080.01",1.52B,-1.76%
2018-04-16,"1,106.88","1,098.61","1,111.16","1,098.51",959.24M,0.99%
2018-04-13,"1,096.04","1,107.15","1,107.93","1,089.81",869.90M,-0.57%
2018-04-12,"1,102.35","1,092.11","1,103.55","1,083.05",1.16B,0.90%
2018-04-11,"1,092.53","1,102.94","1,115.35","1,066.24",1.47B,-1.32%
2018-04-10,"1,107.13","1,134.76","1,135.25","1,100.08",1.43B,-2.16%
2018-04-09,"1,131.56","1,154.26","1,154.65","1,125.11",1.11B,-1.38%
2018-04-06,"1,147.38","1,146.46","1,152.79","1,142.85",939.89M,-0.18%
2018-04-05,"1,149.48","1,143.03","1,153.19","1,140.32",1.36B,0.85%
2018-04-04,"1,139.76","1,148.12","1,148.94","1,132.82",1.07B,-0.54%
2018-04-03,"1,145.94","1,142.90","1,149.24","1,140.20",972.81M,0.13%
2018-04-02,"1,144.42","1,152.17","1,153.90","1,144.42",680.94M,-0.42%
2018-03-30,"1,149.30","1,155.34","1,158.72","1,146.96",927.87M,0.07%
2018-03-29,"1,148.45","1,138.10","1,150.84","1,134.26",1.03B,0.63%
2018-03-28,"1,141.29","1,156.87","1,160.25","1,138.59",1.44B,-1.78%
2018-03-27,"1,161.97","1,175.99","1,177.88","1,161.97",1.55B,-0.19%
2018-03-26,"1,164.20","1,171.26","1,175.50","1,163.49",1.82B,-0.16%
2018-03-23,"1,166.03","1,159.14","1,168.71","1,155.60",1.58B,-0.43%
2018-03-22,"1,171.10","1,183.75","1,185.90","1,170.72",1.30B,-0.46%
2018-03-21,"1,176.51","1,166.13","1,177.95","1,164.81",1.32B,1.05%
2018-03-20,"1,164.32","1,160.33","1,167.28","1,150.83",933.86M,0.85%
2018-03-19,"1,154.50","1,171.75","1,172.08","1,153.91",788.87M,-1.51%
2018-03-16,"1,172.16","1,176.11","1,178.53","1,168.29",907.64M,0.01%
2018-03-15,"1,172.02","1,179.79","1,181.49","1,170.31",1.03B,-0.33%
2018-03-14,"1,175.93","1,183.22","1,189.78","1,174.09",988.89M,-0.57%
2018-03-13,"1,182.67","1,185.28","1,186.11","1,176.69",1.05B,-0.12%
2018-03-12,"1,184.11","1,177.04","1,187.87","1,177.04",1.03B,1.28%
2018-03-09,"1,169.15","1,169.27","1,172.40","1,164.95",846.11M,0.30%
2018-03-08,"1,165.67","1,169.62","1,173.96","1,165.20",719.87M,-0.24%
