日期,收盘,开盘,高,低,交易量,涨跌幅
2021年7月26日,"7,394.30","7,394.40","7,417.60","7,389.30",548.09M,0.00%
2021年7月23日,"7,394.40","7,386.40","7,398.70","7,357.00",493.58M,0.11%
2021年7月22日,"7,386.40","7,308.70","7,386.40","7,308.70",582.73M,1.06%
2021年7月21日,"7,308.70","7,252.20","7,354.80","7,252.20",581.30M,0.78%
2021年7月20日,"7,252.20","7,286.00","7,286.00","7,205.00",644.64M,-0.46%
2021年7月19日,"7,286.00","7,348.10","7,348.10","7,249.20",496.36M,-0.85%
2021年7月16日,"7,348.10","7,335.90","7,348.10","7,316.30",592.38M,0.17%
2021年7月15日,"7,335.90","7,354.70","7,365.70","7,322.90",643.69M,-0.26%
2021年7月14日,"7,354.70","7,332.10","7,368.50","7,326.50",561.31M,0.31%
2021年7月13日,"7,332.10","7,333.50","7,382.20","7,332.10",616.75M,-0.02%
2021年7月12日,"7,333.50","7,273.30","7,353.40","7,273.30",471.35M,0.83%
2021年7月9日,"7,273.30","7,341.40","7,341.40","7,226.00",621.91M,-0.93%
2021年7月8日,"7,341.40","7,326.90","7,381.90","7,326.90",573.96M,0.20%
2021年7月7日,"7,326.90","7,261.80","7,332.40","7,255.50",706.86M,0.90%
2021年7月6日,"7,261.80","7,315.00","7,346.20","7,261.80",552.71M,-0.73%
2021年7月5日,"7,315.00","7,308.60","7,343.70","7,306.70",548.27M,0.09%
2021年7月2日,"7,308.60","7,265.60","7,312.30","7,265.60",501.02M,0.59%
2021年7月1日,"7,265.60","7,313.00","7,317.20","7,265.60",573.31M,-0.65%
2021年6月30日,"7,313.00","7,301.20","7,370.10","7,301.20",675.23M,0.16%
2021年6月29日,"7,301.20","7,308.00","7,308.00","7,241.50",514.75M,-0.08%
2021年6月28日,"7,307.30","7,308.00","7,310.60","7,273.70",515.55M,-0.01%
2021年6月25日,"7,308.00","7,275.30","7,325.60","7,275.30",589.93M,0.45%
2021年6月24日,"7,275.30","7,298.50","7,303.80","7,256.30",583.50M,-0.32%
2021年6月23日,"7,298.50","7,342.20","7,344.00","7,292.90",587.63M,-0.60%
2021年6月22日,"7,342.20","7,235.30","7,365.90","7,235.30",761.07M,1.48%
2021年6月21日,"7,235.30","7,368.90","7,368.90","7,216.60",607.37M,-1.81%
2021年6月18日,"7,368.90","7,359.00","7,403.20","7,334.90",1.23B,0.13%
2021年6月17日,"7,359.00","7,386.20","7,386.20","7,341.90",772.07M,-0.37%
2021年6月16日,"7,386.20","7,379.50","7,406.20","7,372.40",663.03M,0.09%
2021年6月15日,"7,379.50","7,312.30","7,398.60","7,312.30",613.74M,0.92%
2021年6月11日,"7,312.30","7,302.50","7,329.70","7,274.80",556.87M,0.13%
2021年6月10日,"7,302.50","7,270.20","7,314.60","7,265.60",630.69M,0.44%
2021年6月9日,"7,270.20","7,292.60","7,334.90","7,270.20",567.09M,-0.31%
2021年6月8日,"7,292.60","7,281.90","7,315.60","7,267.60",504.73M,0.15%
2021年6月7日,"7,281.90","7,295.40","7,309.40","7,269.40",471.21M,-0.19%
2021年6月4日,"7,295.40","7,260.10","7,300.50","7,244.30",645.70M,0.49%
2021年6月3日,"7,260.10","7,217.80","7,281.80","7,217.80",592.84M,0.59%
2021年6月2日,"7,217.80","7,142.60","7,218.90","7,142.60",574.83M,1.05%
2021年6月1日,"7,142.60","7,161.60","7,163.00","7,117.50",414.77M,-0.27%
2021年5月31日,"7,161.60","7,179.50","7,203.30","7,157.20",499.77M,-0.25%
2021年5月28日,"7,179.50","7,094.90","7,186.80","7,094.90",606.89M,1.19%
2021年5月27日,"7,094.90","7,092.50","7,118.90","7,082.40",1.40B,0.03%
2021年5月26日,"7,092.50","7,115.20","7,136.40","7,090.10",517.99M,-0.32%
2021年5月25日,"7,115.20","7,045.90","7,115.20","7,045.90",483.42M,0.98%
2021年5月24日,"7,045.90","7,030.30","7,061.90","7,015.50",455.99M,0.22%
2021年5月21日,"7,030.30","7,019.60","7,056.40","6,999.60",589.75M,0.15%
2021年5月20日,"7,019.60","6,931.70","7,025.40","6,919.40",664.42M,1.27%
2021年5月19日,"6,931.70","7,066.00","7,066.00","6,917.30",702.25M,-1.90%
2021年5月18日,"7,066.00","7,023.60","7,083.60","7,023.60",524.94M,0.60%
2021年5月17日,"7,023.60","7,014.20","7,065.70","7,014.20",453.25M,0.13%
2021年5月14日,"7,014.20","6,982.70","7,055.70","6,982.70",520.96M,0.45%
2021年5月13日,"6,982.70","7,044.90","7,044.90","6,966.50",617.00M,-0.88%
2021年5月12日,"7,044.90","7,097.00","7,097.00","7,006.60",644.65M,-0.73%
2021年5月11日,"7,097.00","7,172.80","7,172.80","7,078.00",558.92M,-1.06%
2021年5月10日,"7,172.80","7,080.80","7,172.80","7,076.10",588.42M,1.30%
2021年5月7日,"7,080.80","7,061.70","7,101.20","7,054.10",532.25M,0.27%
2021年5月6日,"7,061.70","7,095.80","7,112.50","7,042.70",625.15M,-0.48%
2021年5月5日,"7,095.80","7,067.90","7,122.00","7,054.00",510.16M,0.39%
2021年5月4日,"7,067.90","7,028.80","7,069.50","7,028.80",484.50M,0.56%
2021年5月3日,"7,028.80","7,025.80","7,068.40","7,022.00",468.23M,0.04%
2021年4月30日,"7,025.80","7,082.30","7,082.30","7,012.80",615.51M,-0.80%
2021年4月29日,"7,082.30","7,064.70","7,096.90","7,064.70",634.86M,0.25%
2021年4月28日,"7,064.70","7,033.80","7,077.50","7,028.60",620.72M,0.44%
2021年4月27日,"7,033.80","7,045.60","7,053.30","7,005.90",596.35M,-0.17%
2021年4月26日,"7,045.60","7,060.70","7,075.20","7,045.60",427.51M,-0.21%
2021年4月23日,"7,060.70","7,055.40","7,060.70","7,036.80",485.41M,0.08%
2021年4月22日,"7,055.40","6,997.50","7,055.40","6,993.70",663.98M,0.83%
2021年4月21日,"6,997.50","7,017.80","7,017.80","6,905.40",689.08M,-0.29%
2021年4月20日,"7,017.80","7,065.60","7,067.20","7,008.80",554.64M,-0.68%
2021年4月19日,"7,065.60","7,063.50","7,094.80","7,063.50",473.52M,0.03%
2021年4月16日,"7,063.50","7,058.60","7,066.40","7,030.10",627.01M,0.07%
2021年4月15日,"7,058.60","7,023.10","7,071.50","6,988.60",686.79M,0.51%
2021年4月14日,"7,023.10","6,976.90","7,027.40","6,976.90",576.45M,0.66%
2021年4月13日,"6,976.90","6,974.00","6,998.00","6,962.90",507.31M,0.04%
2021年4月12日,"6,974.00","6,996.70","6,996.70","6,957.40",405.10M,-0.30%
2021年4月9日,"6,995.20","6,998.80","6,998.80","6,965.50",425.91M,-0.05%
2021年4月8日,"6,998.80","6,928.00","7,012.40","6,928.00",544.99M,1.02%
2021年4月7日,"6,928.00","6,885.90","6,933.90","6,885.90",612.67M,0.61%
2021年4月6日,"6,885.90","6,828.70","6,915.70","6,828.70",517.51M,0.84%
